gene,LV1,LV2,LV3,LV4,LV5,LV6,LV7,LV8,LV9,LV10,LV11,LV12,LV13,LV14,LV15,LV16,LV17,LV18,LV19,LV20,LV21,LV22,LV23,LV24,LV25,LV26,LV27,LV28,LV29,LV30
SIRPA,0.0,0.2505626591919683,0.0,0.0,0.01718726484271966,0.0,0.043792381730858546,0.013112165454179415,0.07946542575870812,0.09423129566383365,0.0,0.0,0.0,0.0,0.0,0.0,0.05261746288963529,0.1690137937051133,0.11453387890419191,0.0,0.0,0.002813671522541654,0.0,0.0,0.0,0.0,0.0,0.00923494711811021,0.048304057953468905,0.0
WFS1,0.0,0.0,0.0,0.031899244172127895,0.0,0.09119103466177243,0.0,0.4010522593353849,0.08720298657626024,0.0,0.0,0.13117887132119774,0.0,0.0,0.0,0.0,0.0,0.012969251501655387,0.05001404338634039,0.0,0.0,0.0,0.04917633695720217,0.051972606447990705,0.028798490552542327,0.019253255453998273,0.0,0.12893606805161206,0.13078734892995042,0.0
ADM,0.0,0.23580196997087555,0.0,0.01714616603277075,0.0,0.0,0.0,0.0,0.0,0.2808330646476171,0.0,0.0021200791874758677,0.01739680226242772,0.0,0.0,0.04440261844952823,0.0,0.0274938745908208,0.04024838578942775,0.030296848599972857,0.0,0.04859746415979748,0.0,0.013488326097735412,0.0,0.007564734274892488,0.048811526881558126,0.0,0.0,0.0
S100A8,0.0,0.309723862880267,0.0,0.0,0.006687260165891148,0.0,0.0,0.0,0.0,0.17065944348248263,0.0,0.0,0.0,0.014447863390079772,0.0,0.0,0.04474593899618923,0.0,0.0,0.0,0.001294485334516576,0.1145327323191603,0.07901143255518481,0.0375034425781138,0.0,0.04000238445473429,0.0,0.0,0.0,0.0
YES1,0.05222000819840023,0.0,0.016988084623138403,0.0,0.0,0.04903972633138073,0.14314682309024743,0.0,0.15021229052939175,0.0,0.0,0.0,0.0,0.08352919400517592,0.0,0.0,0.0,0.009825610066865227,0.03780475788590888,0.04096606951366347,0.0,0.0,0.0,0.003009797662631454,0.20977344812476137,0.07779038540168917,0.005572224448911843,0.0671657159267229,0.11859217664939943,0.020208496322188577
C1QB,0.0,0.0,0.0,0.0,0.06343321383626171,0.01565821414940112,0.0,0.0,0.049887576141588466,0.300293029083179,0.0,0.0,0.0,0.012836919328259968,0.015369316375355855,0.0,0.07433354647050158,0.0,0.020209086968121036,0.17371368303970325,0.0,0.0,0.06872210982914137,0.07849406754774099,0.2649521952150425,0.032103108349492246,0.15625250045941672,0.0,0.0,0.05752433586384489
PYGL,0.0,0.28999490216785095,0.0,0.0,0.0,0.008513850097569551,0.0,0.0,0.0,0.2050271626239187,0.0,0.0,0.0,0.0,0.0,0.0,0.02707805027946402,0.06739756826165241,0.018640050866094264,0.0,0.0,0.051055595091234876,0.0,0.021360707518172168,0.0,0.0,0.0,0.021935561233465083,0.02030846102103503,0.0
INPP5A,0.0,0.15987869156180187,0.0,0.006082065190079431,0.0,0.05306438308700802,0.0,0.0,0.03922065198200297,0.10216147824030294,0.03363244186947946,0.007172558133075887,0.018800465944480427,0.0,0.003461795795371434,0.0,0.0630375360685713,0.11957310503214784,0.07366479637293508,0.0,0.0,0.06588077076387758,0.0,0.07931774497344671,0.0,0.05145406189151064,0.0,0.08651009741205243,0.0,0.0
SLPI,0.0,0.09795379652017272,0.03381830700593137,0.0,0.0,0.0,0.0,0.0,0.0,0.142882407177935,0.01610261967088761,0.0,0.0,0.025879434357938998,0.0,0.1105492351351765,0.0,0.035347211855868255,0.0,0.1416244809379984,0.07801805927135007,0.11286166120966405,0.10539287154741059,0.17699659976915397,0.05984042129253268,0.0,0.0,0.017372436909924006,0.0,0.0
PTPRN2,0.09381580228039169,0.0710332246363232,0.0,0.0,0.0,0.016052580533917803,0.0,0.0,0.0,0.09441192372530834,0.04466359514808504,0.036301521781949724,0.03226673505992162,0.1903610182438997,0.0,0.0,0.06412239667024049,0.0,0.0,0.0,0.04764278610317618,0.0017593875684784694,0.09752471482862705,0.06769456196958006,0.0,0.0,0.036064193523402455,0.17836306998690074,0.08216564634612433,0.0
NINJ1,0.0,0.20519313409546214,0.0,0.0,0.033847870733872784,0.0,0.0,0.0,0.0,0.0,0.02190875138025009,0.0334422600207725,0.0,0.021207097654876255,0.0,0.0,0.10490204824496172,0.11042900123200955,0.017258832658761096,0.04541768155252372,0.0825408280956888,0.07047825991315754,0.10237560346129032,0.10278930926731454,0.0,0.0,0.0,0.055232837029644384,0.0,0.009099595856981082
PAPSS2,0.031319319483196544,0.10528700627721947,0.0,0.0,0.11309608867493312,0.0,0.05862551409823422,0.0,0.0,0.247256396251653,0.024834545354882286,0.0025695555461111783,0.07030403419705733,0.0,0.021818362289156356,0.11592582084833657,0.0,0.0,0.0,0.0,0.05296558969351927,0.0,0.0,0.09314004522104025,0.13499498967803047,0.0,0.055083105655659464,0.0,0.07076306148474562,0.016936466602537312
CHST15,0.0,0.2581128298841556,0.029661519491257147,0.0,0.017030934739045732,0.0,0.023911723850635013,0.008352390362639565,0.021883330191151226,0.05215811479949915,0.0,0.0,0.0,0.02795316933844021,0.0,0.0,0.0614443973416377,0.10861830435542758,0.0222501552854099,0.005049795852559608,0.0651026648017393,0.0650164544245883,0.0,0.0438538215042919,0.0,0.031879308455602905,0.0,0.044482175788952326,0.0,0.0
FBLN5,0.0,0.0,0.0,0.13954870695927493,0.0,0.15538175928061998,0.07270216067544241,0.0,0.0,0.1794494632983899,0.0,0.0,0.1105007462876933,0.0,0.0,0.0,0.03306735745979537,0.0,0.16227518646256434,0.18846339344383897,0.0,0.0,0.12939288857341183,0.0862462372147491,0.0,0.0037584275173208957,0.0,0.1329791689094394,0.01515150608906177,0.0
CSF1R,0.0,0.0,0.0,0.12914739951596338,0.4211237876238995,0.0,0.04366593661965638,0.0,0.08552275089757441,0.0,0.0,0.010779343985868294,0.0,0.021415517612982396,0.09698116153513604,0.0,0.0,0.0,0.021449437744426012,0.0,0.057818844317410065,0.0,0.0,0.08154608246250204,0.158371461289574,0.021705807607498143,0.10297157672416145,0.020309986998182088,0.0,0.0
IMPA2,0.0,0.21140672503854213,0.0,0.0,0.0,0.07435539083491464,0.0,0.0,0.03578699212967255,0.010227158320356292,0.026471818066751,0.015462037019717366,0.04358892346331686,0.08151932456219797,0.0,0.0,0.032852655823574106,0.1945521722159277,0.01766090865120261,0.0,0.0,0.0,0.10316006499442296,0.043503405235088874,0.0,0.017412087261230634,0.0,0.06451862231542388,0.0,0.0
IFIT1,0.0,0.0,0.0,0.010461220732946603,0.024911822366608005,0.03607856014986698,0.0,0.02055534898882881,0.0,0.024909837693960234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18655854918750003,0.0,0.0,0.0,0.0,0.0,0.0,0.5956619177420951,0.050854286729922316,0.0,0.0
FBN2,0.08780734455701843,0.1230664451255081,0.0,0.05941296514150287,0.23015030595206853,0.02664212150816769,0.1032278433464597,0.0,0.0,0.0,0.0404640666841907,0.0,0.02152290245862744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0961766750226903,0.0,0.1134411807483916,0.0,0.0,0.021734989433628494,0.0,0.14776857424282422,0.012722472033190015
B3GNT1,0.0,0.0005288370098403215,0.0,0.0,0.0,0.1361814536776685,0.08791080392641608,0.007697194870267258,0.038156754979720174,0.04123438214711544,0.0,0.08063655526047944,0.0,0.0,0.0,0.04816029115336008,0.05146916571445017,0.0,0.08109229662727949,0.0,0.04038269381869577,0.0,0.15156473985058733,0.0,0.0,0.0419492983769713,0.0,0.0,0.0,0.23832634752338705
UPP1,0.0,0.05931824784668487,0.2319957440300561,0.0,0.0,0.016369129523453388,0.0,0.19265315945113407,0.012497443261028859,0.1348330711929826,0.0,0.05205164376278122,0.0,0.013101889662738016,0.0,0.011018948388100872,0.0,0.0,0.0,0.0,0.0,0.055977619850753085,0.018117977444792006,0.0,0.0,0.0,0.035157183009339704,0.03093442088501941,0.0,0.0
F13A1,0.0,0.0,0.0,0.08861248162302,0.0,0.0,0.011578017809897605,0.05389463593866589,0.0,0.00969133882980377,0.0,0.0,0.0622645689585407,0.029242660120194615,0.0,0.0,0.07397138681755742,0.004984841064774337,0.0,0.44485868389641176,0.0,0.0,0.0,0.037954973988885206,0.0,0.0,0.06301481084806171,0.0,0.13174711924205126,0.07431424815240566
CAV2,0.18315591475009596,0.06006539779533239,0.0,0.0,0.05834713169422331,0.0,0.0,0.04381286147003881,0.0,0.04431582028708334,0.0794775661601145,0.0,0.12585557501047726,0.0,0.19413365858903112,0.0,0.02261095632468019,0.10358318220000377,0.0,0.05830160220773192,0.0,0.19407428768272109,0.09220835389357501,0.0,0.003065369749772019,0.0,0.07169240018213235,0.0,0.0,0.0
PSD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06098711930470538,0.030766600651616252,0.1433792471909469,0.0,0.15173528804515163,0.046972347356237815,0.033661411039508,0.03816636928943506,0.0026911991650627833,0.0,0.0,0.3300544958410595,0.11072996774258272,0.0,0.0,0.06494039952227862,0.04755123432436952,0.18416295115856138,0.021199603972468777,0.0,0.0,0.06800036958437458
SOCS2,0.0,0.025329944583422383,0.0,0.0,0.0,0.17185310018112865,0.1819596236807192,0.0,0.21903159349669327,0.1335701757961029,0.03935931828182672,0.0,0.023059242146684467,0.0,0.08914515742401329,0.0,0.0,0.013769730736355618,0.0,0.1191336244372086,0.0,0.0,0.0,0.0,0.23504314974370566,0.0,0.03607812404747534,0.0261717578079534,0.007228724596608605,0.017991510043252976
MTHFS,0.0,0.10323107995376986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09135586425496343,0.010954768992954162,0.2504180324866336,0.04401320380760918,0.042153776269622516,0.0,0.0,0.0,0.10225751814839502,0.015808721097894253,0.0,0.0648922489233985,0.04757326143723499,0.07042014172194366,0.031630247155340685,0.0,0.0,0.005489867526002468,0.05998337934835202,0.0,0.0
MME,0.048196724693928016,0.2948543837319049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1115048125846722,0.05029949171624484,0.0,0.0,0.0,0.0,0.00849091842942999,0.025137649660173407,0.0990390263585602,0.0,0.0,0.055588218522193436,0.06917760315784718,0.0,0.05876158564861339,0.0,0.02275766737958387,0.0,0.0,0.054837767908781136,0.0
RTN1,0.0,0.0,0.0,0.0,0.35587716133839,0.0,0.15801558165459273,0.0,0.046172483657309096,0.0,0.0,0.031007890906607834,0.0,0.0,0.0,0.0,0.10029369656143552,0.13530730564904514,0.01825600360240902,0.013974407053389728,0.035619396048207304,0.0,0.03423441270180923,0.06804778445491019,0.006453698764307159,0.0,0.04179072593065385,0.007888095626700837,0.07718072522368687,0.03467659286133346
ABCA1,0.18196740032756573,0.15678460303515526,0.001822803379013179,0.0,0.1492549334206237,0.020693068925237767,0.0,0.029155585399179867,0.0,0.0030140876909790764,0.07382610901673534,0.0,0.0,0.0,0.0,0.0672325846666804,0.0,0.016255231462211906,0.0,0.0054836418446418565,0.0,0.042367157652130366,0.0,0.08600552924055602,0.033251737202233,0.05606832147548626,0.0,0.0,0.12380650004597285,0.0
S100A9,0.0,0.3112113467627066,0.0,0.0,0.03713011086361633,0.0,0.0,0.0,0.0,0.1926198196737069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038525692962736594,0.0,0.0,0.04050881430552668,0.1017067733045033,0.07778621036315025,0.027760681910100535,0.0,0.0,0.0,0.0458972949439984,0.015247154551906505,0.0
FEZ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08665047843190846,0.02829499606488225,0.0,0.02674780605725249,0.0,0.19965414214371346,0.0,0.0,0.0,0.0,0.15215552602382817,0.0,0.0,0.0,0.09394857035607992,0.029031072528487207,0.4104680373053801,0.12982075310348004,0.0,0.10030656050015913,0.008259501264473763,0.0
CSF3R,0.014984768793328648,0.18756574083523786,0.06549181438700079,0.03175783546933754,0.0,0.0,0.0,0.0,0.02697580502771505,0.039946298046670596,0.010400097949254453,0.0378805119780727,0.005941162699501441,0.0,0.0,0.0,0.0043130382419028866,0.10938506042257279,0.042769639877957434,0.0,0.0,0.024210642111147252,0.0,0.046866479876699334,0.0,0.0,0.0,0.09189577590071636,0.011496722113142802,0.0
COBLL1,0.08663063727698282,0.0,0.044752207944314566,0.08579398074235633,0.07974390179966921,0.0,0.0813169907435729,0.2821274382174569,0.0,0.0,0.0,0.0,0.0,0.0,0.045463205560429786,0.0,0.08831589221400639,0.0,0.0,0.0,0.1426182760773292,0.03788741815453295,0.0,0.0,0.0,0.006599748690863587,0.0,0.0,0.017206398416362886,0.08220332705422315
ERF,0.0,0.19743439009907515,0.0,0.07865603480789585,0.005373257812239169,0.0,0.03493236629038404,0.01750346859649415,0.0,0.10367126332746884,0.0,0.2745808519536246,0.021695895511439352,0.0,0.0,0.0017633347667388027,0.023642354109057667,0.03650274118640621,0.10922060469218618,0.03929346735094577,0.0,0.0,0.0,0.05176447811138599,0.0,0.0,0.0,0.0,0.0,0.0
CD163,0.0,0.013995064340098215,0.0,0.09527708727677948,0.3342574661803792,0.04830997069482784,0.0,0.14427574197966214,0.0,0.0,0.0,0.0,0.0,0.07132006721971933,0.0,0.0,0.0,0.0017501619322703341,0.0,0.0,0.06291936403663534,0.026920903216557664,0.0,0.0018611292440559371,0.0,0.06781556854244479,0.05096764989533316,0.09311349951566562,0.1472196834262328,0.0
TMOD1,0.045508600850400795,0.0,0.0,0.0,0.0,0.0,0.0,0.06215054536625666,0.0,0.024024295937805244,0.35619084276920016,0.0,0.4266805084749464,0.024898588705795574,0.0,0.005368083515752618,0.0,0.0,0.003219747083001085,0.06158113794851084,0.0,0.006372253870008701,0.0,0.03610275642157287,0.0,0.005930994845940164,0.0,0.0,0.0,0.0
PRKAR2B,0.0,0.0,0.0,0.014050686029557467,0.0,0.0,0.06974706435043805,0.02535284099994962,0.0,0.0,0.1144742525710175,0.0,0.18335193765917732,0.0,0.0,0.0,0.013043819463826021,0.023840783891402973,0.021677880229420278,0.5004999985909203,0.0,0.0,0.0,0.06237068439183189,0.03298812939505889,0.0,0.0,0.0,0.040193814639022,0.0191188096628394
DFNA5,0.0,0.0,0.0,0.14956283912812465,0.12503570376578618,0.01183369186150796,0.0,0.0701198943779673,0.0,0.0,0.01042219098051102,0.0,0.0,0.0,0.10830561244456012,0.0,0.12751236108977038,0.0,0.0,0.0,0.004110611369890614,0.0,0.03074022629200168,0.0,0.11281392319795203,0.0,0.0,0.3024518688996595,0.0,0.04864805935134032
BUB1B,0.10619299800902487,0.0,0.0,0.0,0.0,0.0,0.0,0.48196444196562754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10852369434451527,0.0,0.0,0.0,0.0,0.01229194697235588,0.0,0.056385841404213675,0.018598760475546955,0.005512620973796744,0.10769871800432695,0.12037056686077305,0.0,0.07938259426094936,0.0
ST3GAL4,0.0,0.24472737966454963,0.0,0.0,0.0,0.0523814757703079,0.0,0.0,0.0,0.24778065931497584,0.0034538776783397925,0.0,0.0,0.01259326861094997,0.0,0.0013158751224680281,0.000427335287144041,0.0,0.032820635999387116,0.0,0.0,0.07707036497907635,0.0,0.01627455880892152,0.0,0.08330325932778931,0.0,0.04969153806829124,0.0,0.0
GCA,0.012091668785386625,0.26239500017776857,0.0,0.0,0.0,0.0,0.06865842843475393,0.0,0.00613902629917562,0.20551422771182518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03790285738409856,0.013971018137010202,0.0,0.0,0.08646154786291628,0.0,0.011261015174002471,0.0,0.03938467960080514,0.0,0.0,0.04402279905898659,0.0
SEMA3C,0.1173209993220571,0.08961700437145301,0.0,0.0,0.18842701928100972,0.09226865673256665,0.05234843635978468,0.0,0.10199625974527499,0.0,0.0,0.0,0.0,0.0,0.0,0.004752558747843802,0.0,0.16666739247975687,0.0,0.004726466328806369,0.0,0.08768606624789771,0.0,0.0,0.0,0.04114225877067411,0.0,0.04753219882776447,0.04943975907017073,0.0
BCL7A,0.0,0.0,0.04356218727175534,0.2574172482336896,0.0,0.03986632405811953,0.0,0.1113931699907571,0.0,0.0,0.0,0.12596037810085095,0.0,0.0,0.2404717680238531,0.0,0.0,0.0,0.0,0.016540295316742205,0.07248163215244625,0.008414482430721836,0.0,0.05326257338896184,0.0,0.0,0.09181025461675099,0.0,0.0,0.08302716140613496
CD302,0.13940129969045023,0.049062663903337626,0.0,0.03832792132045875,0.0763457311079614,0.03274424502845851,0.06682935451735621,0.0,0.11305536092777976,0.04314212735089068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022873555839346624,0.0,0.0,0.11223925804355643,0.13856440866326772,0.0,0.0,0.0,0.11759287346650618,0.0,0.10273076474602795,0.03306777630511543,0.0
DNAJB4,0.162164420516476,0.01161900270218474,0.0,0.0,0.0005697000195524956,0.0,0.10314357980065322,0.0,0.03873983580618617,0.0,0.0,0.0,0.0,0.056702156977395474,0.0,0.0,0.0,0.10782245272873814,0.0,0.08341403157196406,0.0184091752571907,0.07170355046702266,0.0,0.00203953267462547,0.12781178374169128,0.0,0.041262182280919074,0.045357323369304654,0.04019232370280082,0.05231699085881235
HBEGF,0.0,0.0,0.015631068260722258,0.0,0.04068679315340058,0.0,0.07229261839566888,0.0,0.14981513685043676,0.0,0.09275034254585689,0.00531954049271903,0.0,0.0,0.0,0.0,0.0,0.03677263627687511,0.0,0.22066044466865006,0.08579133390059764,0.0016442081550423844,0.0,0.10376982228105149,0.0,0.2272999644091026,0.10740910301913316,0.06551825710620444,0.03531063945384856,0.0
PDIA5,0.02593854352943307,0.006103849188341823,0.041095663861223805,0.0,0.0402124222144566,0.0,0.0,0.4716786886518252,0.011602701033252203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02794890762717651,0.05331092270065424,0.0,0.011529508028332558,0.11722768062469179,0.06426851166480005,0.0,0.0,0.11868694618694885,0.0,0.01235235320277296,0.0,0.02471601794365885
ADARB1,0.0,0.0,0.1483430408179822,0.1812504011806126,0.0,0.11189668623207386,0.0,0.0,0.0,0.09260761807530006,0.01201415191915027,0.026031507931521404,0.0025418881512824787,0.0,0.14554062840474968,0.15792823771429493,0.0,0.0,0.042203088875574356,0.0,0.0,0.0,0.0,0.0,0.16088373258738672,0.1598117635318518,0.0,0.0,0.0,0.0
THBD,0.035378103273449826,0.22705727727818237,0.0,0.0,0.0,0.0,0.0,0.0,0.1155245421936882,0.09181329237117032,0.0,0.04771605669322799,0.0,0.0,0.0,0.0,0.0,0.10207624553759186,0.10469398762288634,0.0,0.020445660129881908,0.028353292296283458,0.0,0.10937990527017445,0.049334999657676466,0.13403874020507764,0.0,0.002914203084232477,0.03226965270487872,0.0
HPGD,0.0785632753322452,0.010296886625812128,0.0,0.020572476943884855,0.0,0.149835995944603,0.0202672863998539,0.08029008117727635,0.02520154701484895,0.02843971976210411,0.0,0.0,0.05194584657758649,0.2509950052241329,0.0,0.0,0.0,0.0,0.050447480793956716,0.05890337820047001,0.0,0.03038525944076187,0.004912989897299804,0.0,0.0,0.0,0.10341856371663335,0.10215940194155862,0.0,0.0
NR1H3,0.0,0.05251693962776119,0.07669182534442837,0.0,0.0,0.017430227708973685,0.0,0.0,0.15401446708680783,0.0,0.0,0.08055199154929857,0.0,0.0,0.024266931981373592,0.0,0.04882020561968152,0.07766378072222706,0.014553274772429778,0.0,0.0,0.035809870265054555,0.13859736346758625,0.009688940295465529,0.1269299857601549,0.07094681090244137,0.0,0.05840395855893711,0.0,0.0
MMP9,0.0,0.30416604211623505,0.00017475801388584816,0.0,0.0,0.0391339641099952,0.0,0.0,0.0,0.15670905914870545,0.007640329461668391,0.0,0.0,0.0,0.0,0.0059037522863070405,0.04177470511096887,0.09096458771625292,0.0,0.0,0.04764289789302688,0.08679474533020329,0.04303340428686976,0.01648889754334854,0.0,0.06597499887618706,0.0,0.0,0.0,0.0
ARG2,0.1856089318551481,0.0,0.0,0.06111063792378237,0.0,0.0,0.0,0.0,0.0,0.12719491972334693,0.026776855030306194,0.0,0.22878311359019993,0.0,0.09996459929146798,0.0,0.04477668991858193,0.0,0.016277544885622712,0.21371068143565045,0.0,0.0,0.028531021824855483,0.048592628161000115,0.030260048117898924,0.0,0.006774011545742841,0.2256339880005889,0.0,0.038692173490321426
MPO,0.0,0.0,0.02183853364140362,0.0,0.049300588957852276,0.0,0.026541522106605833,0.02258960918771676,0.0,0.0,0.06257760392872418,0.01650549875284361,0.0,0.0,0.0,0.0,0.04104560920285964,0.109113199511562,0.0,0.05802333626259009,0.28009909126465266,0.09924808138720008,0.20358710239725863,0.059308424332880826,0.0,0.04005205200681693,0.03677386650849903,0.0,0.0,0.07497541436677777
PAWR,0.0833766352828303,0.0,0.10703173137261907,0.0,0.0,0.0,0.1483794886362735,0.0,0.0537989613360249,0.0,0.00347584016225761,0.03728393115414904,0.0009426163456251328,0.0,0.37136947263002407,0.0,0.11852503952696013,0.0,0.0,0.0928130275958491,0.03876783992772006,0.0,0.0,0.025569476656795424,0.0,0.0,0.0,0.0,0.027805099569830176,0.07743384010701314
FCGR3B,0.04752445669153505,0.2263337949642228,0.0,0.0,0.0,0.0,0.0,0.05429483193754823,0.0,0.10465329859326354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1296310383020975,0.025055760022155423,0.06088717974565689,0.0,0.047123530256214914,0.0,0.02873994555355809,0.0,0.012589036307466031,0.03283290057681801,0.036026683031837016,0.0183997851641021,0.0
LPAR1,0.055655422188083045,0.0,0.0,0.05539111097258733,0.18787053875255091,0.0,0.10678541913255753,0.026206892929726583,0.11407467577435076,0.0,0.0,0.05155377856114412,0.1161820711650546,0.12445488393014875,0.0,0.0,0.0,0.0,0.09607572201775764,0.0,0.0,0.0066825406087227665,0.041035613172924416,0.0,0.0,0.0,0.15519035810684126,0.11270962558269212,0.015857140814061574,0.0
ME1,0.058526280234745834,0.0030143208563603715,0.0,0.0,0.11510425012304558,0.0,0.0,0.05689219668404435,0.21814641563160123,0.0,0.02988092579796181,0.01578332702219709,0.025813238107835864,0.0,0.0,0.08496194489310664,0.0,0.00024120512712456611,0.0,0.0,0.0836361177296826,0.0,0.0,0.0,0.16131897658575595,0.06748420881434258,0.03324465359432294,0.15039317458046195,0.2003893407323071,0.029066830785705662
FRY,0.16645249789535127,0.19936233379499432,0.025584508164010665,0.0,0.023277793049299753,0.0,0.0,0.0061882599985864295,0.0,0.020060494542878542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07792343086373893,0.0,0.0,0.0,0.05763105029277176,0.0,0.05556515130136124,0.0,0.0,0.0,0.0,0.11596482741207573,0.0
NRGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013709345290329703,0.0,0.0,0.08359038512837907,0.10471038251325673,0.14589791829503265,0.0013620691663882832,0.008498974361560796,0.010131755136769102,0.04448530059190112,0.00920116183615969,0.0,0.43867257849994395,0.0,0.0,0.0,0.044218255910778485,0.0,0.0,0.0,0.0,0.01918181481946136,0.07179251983875247
SMARCD3,0.006879047107710175,0.1387570628254252,0.06590792857897491,0.0,0.1757845071019871,0.0,0.0,0.0,0.0,0.0,0.0,0.09750564562753666,0.0,0.0,0.0,0.0,0.14398622336644615,0.0,0.0,0.0,0.0,0.08283939719706819,0.07388606055268958,0.0,0.0,0.0,0.03898024625786342,0.052384270697730204,0.0,0.0
HNMT,0.07719508437546405,0.06753447066361537,0.0,0.0,0.38567777021517374,0.0,0.04866429090272869,0.021845690568582793,0.0013278521177833421,0.0,0.0,0.023078214863121185,0.0,0.0,0.0,0.0,0.0,0.008764781896008201,0.0,0.0,0.09925708860440094,0.07396987767289313,0.039852525866903285,0.0340946658811261,0.0,0.031557200077551466,0.030443084655672675,0.0,0.11264592454925343,0.0
